01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2000,Alemanha,,Homens,,,,,75.1
2000,Alemanha,,Mulheres,,,,,81.2
2000,Alemanha,,Total,,,,,78.3
2000,Áustria,,Homens,,,,,75.2
2000,Áustria,,Mulheres,,,,,81.2
2000,Áustria,,Total,,,,,78.3
2000,Bélgica,,Homens,,,,,74.6
2000,Bélgica,,Mulheres,,,,,81.0
2000,Bélgica,,Total,,,,,77.9
2000,Bulgária,,Homens,,,,,68.4
2000,Bulgária,,Mulheres,,,,,75.0
2000,Bulgária,,Total,,,,,71.6
2000,Chéquia,,Homens,,,,,71.6
2000,Chéquia,,Mulheres,,,,,78.5
2000,Chéquia,,Total,,,,,75.1
2000,Chipre,,Homens,,,,,75.4
2000,Chipre,,Mulheres,,,,,80.1
2000,Chipre,,Total,,,,,77.7
2000,Croácia,,Homens,,,,x,
2000,Croácia,,Mulheres,,,,x,
2000,Croácia,,Total,,,,x,
2000,Dinamarca,,Homens,,,,,74.5
2000,Dinamarca,,Mulheres,,,,,79.2
2000,Dinamarca,,Total,,,,,76.9
2000,Eslováquia,,Homens,,,,,69.2
2000,Eslováquia,,Mulheres,,,,,77.5
2000,Eslováquia,,Total,,,,,73.3
2000,Eslovénia,,Homens,,,,,72.2
2000,Eslovénia,,Mulheres,,,,,79.9
2000,Eslovénia,,Total,,,,,76.2
2000,Espanha,,Homens,,,,,75.8
2000,Espanha,,Mulheres,,,,,82.8
2000,Espanha,,Total,,,,,79.3
2000,Estónia,,Homens,,,,,65.6
2000,Estónia,,Mulheres,,,,,76.4
2000,Estónia,,Total,,,,,71.1
2000,Finlândia,,Homens,,,,,74.2
2000,Finlândia,,Mulheres,,,,,81.2
2000,Finlândia,,Total,,,,,77.8
2000,França,,Homens,,,,,75.3
2000,França,,Mulheres,,,,,83.0
2000,França,,Total,,,,,79.2
2000,Grécia,,Homens,,,,,75.9
2000,Grécia,,Mulheres,,,,,81.3
2000,Grécia,,Total,,,,,78.6
2000,Hungria,,Homens,,,,,67.5
2000,Hungria,,Mulheres,,,,,76.2
2000,Hungria,,Total,,,,,71.9
2000,Irlanda,,Homens,,,,,74.0
2000,Irlanda,,Mulheres,,,,,79.2
2000,Irlanda,,Total,,,,,76.6
2000,Itália,,Homens,,,,,76.9
2000,Itália,,Mulheres,,,,,82.8
2000,Itália,,Total,,,,,79.9
2000,Letónia,,Homens,,,,x,
2000,Letónia,,Mulheres,,,,x,
2000,Letónia,,Total,,,,x,
2000,Lituânia,,Homens,,,,,66.7
2000,Lituânia,,Mulheres,,,,,77.4
2000,Lituânia,,Total,,,,,72.1
2000,Luxemburgo,,Homens,,,,,74.6
2000,Luxemburgo,,Mulheres,,,,,81.3
2000,Luxemburgo,,Total,,,,,78.0
2000,Malta,,Homens,,,,,76.3
2000,Malta,,Mulheres,,,,,80.5
2000,Malta,,Total,,,,,78.5
2000,Países Baixos,,Homens,,,,,75.6
2000,Países Baixos,,Mulheres,,,,,80.7
2000,Países Baixos,,Total,,,,,78.2
2000,Polónia,,Homens,,,,Quebra de série,69.6
2000,Polónia,,Mulheres,,,,Quebra de série,78.0
2000,Polónia,,Total,,,,Quebra de série,73.8
2000,Portugal,,Homens,,,,,73.3
2000,Portugal,,Mulheres,,,,,80.4
2000,Portugal,,Total,,,,,76.8
2000,Roménia,,Homens,,,,,67.7
2000,Roménia,,Mulheres,,,,,74.8
2000,Roménia,,Total,,,,,71.2
2000,Suécia,,Homens,,,,,77.4
2000,Suécia,,Mulheres,,,,,82.0
2000,Suécia,,Total,,,,,79.8
2001,,Portugal,Homens,,,,,73.1
2001,,Portugal,Mulheres,,,,,79.8
2001,,Portugal,Total,,,,,76.6
2001,Alemanha,,Homens,,,,,75.6
2001,Alemanha,,Mulheres,,,,,81.4
2001,Alemanha,,Total,,,,,78.6
2001,Áustria,,Homens,,,,,75.6
2001,Áustria,,Mulheres,,,,,81.7
2001,Áustria,,Total,,,,,78.8
2001,Bélgica,,Homens,,,,,74.9
2001,Bélgica,,Mulheres,,,,,81.2
2001,Bélgica,,Total,,,,,78.1
2001,Bulgária,,Homens,,,,,68.6
2001,Bulgária,,Mulheres,,,,,75.4
2001,Bulgária,,Total,,,,,71.9
2001,Chéquia,,Homens,,,,,72.0
2001,Chéquia,,Mulheres,,,,,78.5
2001,Chéquia,,Total,,,,,75.3
2001,Chipre,,Homens,,,,,76.6
2001,Chipre,,Mulheres,,,,,81.4
2001,Chipre,,Total,,,,,79.0
2001,Croácia,,Homens,,,,,70.9
2001,Croácia,,Mulheres,,,,,78.1
2001,Croácia,,Total,,,,,74.6
2001,Dinamarca,,Homens,,,,,74.7
2001,Dinamarca,,Mulheres,,,,,79.3
2001,Dinamarca,,Total,,,,,77.0
2001,Eslováquia,,Homens,,,,,69.5
2001,Eslováquia,,Mulheres,,,,,77.7
2001,Eslováquia,,Total,,,,,73.6
2001,Eslovénia,,Homens,,,,,72.3
2001,Eslovénia,,Mulheres,,,,,80.4
2001,Eslovénia,,Total,,,,,76.4
2001,Espanha,,Homens,,,,,76.3
2001,Espanha,,Mulheres,,,,,83.2
2001,Espanha,,Total,,,,,79.8
2001,Estónia,,Homens,,,,,65.2
2001,Estónia,,Mulheres,,,,,76.5
2001,Estónia,,Total,,,,,70.9
2001,Finlândia,,Homens,,,,,74.6
2001,Finlândia,,Mulheres,,,,,81.7
2001,Finlândia,,Total,,,,,78.2
2001,França,,Homens,,,,,75.5
2001,França,,Mulheres,,,,,83.0
2001,França,,Total,,,,,79.3
2001,Grécia,,Homens,,,,,76.3
2001,Grécia,,Mulheres,,,,,81.9
2001,Grécia,,Total,,,,,79.1
2001,Hungria,,Homens,,,,,68.2
2001,Hungria,,Mulheres,,,,,76.7
2001,Hungria,,Total,,,,,72.5
2001,Irlanda,,Homens,,,,,74.5
2001,Irlanda,,Mulheres,,,,,79.9
2001,Irlanda,,Total,,,,,77.2
2001,Itália,,Homens,,,,,77.2
2001,Itália,,Mulheres,,,,,83.2
2001,Itália,,Total,,,,,80.3
2001,Letónia,,Homens,,,,x,
2001,Letónia,,Mulheres,,,,x,
2001,Letónia,,Total,,,,x,
2001,Lituânia,,Homens,,,,,65.9
2001,Lituânia,,Mulheres,,,,,77.4
2001,Lituânia,,Total,,,,,71.6
2001,Luxemburgo,,Homens,,,,,75.1
2001,Luxemburgo,,Mulheres,,,,,80.7
2001,Luxemburgo,,Total,,,,,78.0
2001,Malta,,Homens,,,,Quebra de série,76.6
2001,Malta,,Mulheres,,,,Quebra de série,81.2
2001,Malta,,Total,,,,Quebra de série,78.9
2001,Países Baixos,,Homens,,,,,75.8
2001,Países Baixos,,Mulheres,,,,,80.8
2001,Países Baixos,,Total,,,,,78.4
2001,Polónia,,Homens,,,,,70.0
2001,Polónia,,Mulheres,,,,,78.4
2001,Polónia,,Total,,,,,74.2
2001,Portugal,,Homens,,,,,73.6
2001,Portugal,,Mulheres,,,,,80.7
2001,Portugal,,Total,,,,,77.2
2001,Roménia,,Homens,,,,,67.5
2001,Roménia,,Mulheres,,,,,74.9
2001,Roménia,,Total,,,,,71.1
2001,Suécia,,Homens,,,,,77.6
2001,Suécia,,Mulheres,,,,,82.2
2001,Suécia,,Total,,,,,79.9
2002,,Portugal,Homens,,,,,73.3
2002,,Portugal,Mulheres,,,,,80.1
2002,,Portugal,Total,,,,,76.7
2002,Alemanha,,Homens,,,,,75.7
2002,Alemanha,,Mulheres,,,,,81.3
2002,Alemanha,,Total,,,,,78.6
2002,Áustria,,Homens,,,,,75.8
2002,Áustria,,Mulheres,,,,,81.7
2002,Áustria,,Total,,,,,78.9
2002,Bélgica,,Homens,,,,,75.1
2002,Bélgica,,Mulheres,,,,,81.2
2002,Bélgica,,Total,,,,,78.2
2002,Bulgária,,Homens,,,,,68.8
2002,Bulgária,,Mulheres,,,,,75.5
2002,Bulgária,,Total,,,,,72.1
2002,Chéquia,,Homens,,,,,72.1
2002,Chéquia,,Mulheres,,,,,78.7
2002,Chéquia,,Total,,,,,75.4
2002,Chipre,,Homens,,,,,76.4
2002,Chipre,,Mulheres,,,,,81.0
2002,Chipre,,Total,,,,,78.7
2002,Croácia,,Homens,,,,,71.0
2002,Croácia,,Mulheres,,,,,78.3
2002,Croácia,,Total,,,,,74.7
2002,Dinamarca,,Homens,,,,,74.8
2002,Dinamarca,,Mulheres,,,,,79.4
2002,Dinamarca,,Total,,,,,77.1
2002,Eslováquia,,Homens,,,,,69.8
2002,Eslováquia,,Mulheres,,,,,77.7
2002,Eslováquia,,Total,,,,,73.8
2002,Eslovénia,,Homens,,,,,72.6
2002,Eslovénia,,Mulheres,,,,,80.5
2002,Eslovénia,,Total,,,,,76.6
2002,Espanha,,Homens,,,,,76.4
2002,Espanha,,Mulheres,,,,,83.3
2002,Espanha,,Total,,,,,79.8
2002,Estónia,,Homens,,,,,65.6
2002,Estónia,,Mulheres,,,,,77.2
2002,Estónia,,Total,,,,,71.4
2002,Finlândia,,Homens,,,,,74.9
2002,Finlândia,,Mulheres,,,,,81.6
2002,Finlândia,,Total,,,,,78.3
2002,França,,Homens,,,,,75.7
2002,França,,Mulheres,,,,,83.0
2002,França,,Total,,,,,79.4
2002,Grécia,,Homens,,,,,76.4
2002,Grécia,,Mulheres,,,,,82.0
2002,Grécia,,Total,,,,,79.2
2002,Hungria,,Homens,,,,,68.3
2002,Hungria,,Mulheres,,,,,76.7
2002,Hungria,,Total,,,,,72.6
2002,Irlanda,,Homens,,,,,75.0
2002,Irlanda,,Mulheres,,,,,80.4
2002,Irlanda,,Total,,,,,77.7
2002,Itália,,Homens,,,,,77.4
2002,Itália,,Mulheres,,,,,83.2
2002,Itália,,Total,,,,,80.4
2002,Letónia,,Homens,,,,,64.4
2002,Letónia,,Mulheres,,,,,75.8
2002,Letónia,,Total,,,,,70.2
2002,Lituânia,,Homens,,,,,66.1
2002,Lituânia,,Mulheres,,,,,77.4
2002,Lituânia,,Total,,,,,71.8
2002,Luxemburgo,,Homens,,,,,74.6
2002,Luxemburgo,,Mulheres,,,,,81.5
2002,Luxemburgo,,Total,,,,,78.1
2002,Malta,,Homens,,,,,76.3
2002,Malta,,Mulheres,,,,,81.3
2002,Malta,,Total,,,,,78.8
2002,Países Baixos,,Homens,,,,,76.0
2002,Países Baixos,,Mulheres,,,,,80.7
2002,Países Baixos,,Total,,,,,78.5
2002,Polónia,,Homens,,,,,70.3
2002,Polónia,,Mulheres,,,,,78.8
2002,Polónia,,Total,,,,,74.5
2002,Portugal,,Homens,,,,,73.9
2002,Portugal,,Mulheres,,,,,80.8
2002,Portugal,,Total,,,,,77.4
2002,Roménia,,Homens,,,,,67.3
2002,Roménia,,Mulheres,,,,,74.6
2002,Roménia,,Total,,,,,70.9
2002,Suécia,,Homens,,,,,77.7
2002,Suécia,,Mulheres,,,,,82.1
2002,Suécia,,Total,,,,,80.0
2003,,Portugal,Homens,,,,,73.6
2003,,Portugal,Mulheres,,,,,80.2
2003,,Portugal,Total,,,,,77.0
2003,Alemanha,,Homens,,,,,75.8
2003,Alemanha,,Mulheres,,,,,81.3
2003,Alemanha,,Total,,,,,78.6
2003,Áustria,,Homens,,,,,75.9
2003,Áustria,,Mulheres,,,,,81.5
2003,Áustria,,Total,,,,,78.8
2003,Bélgica,,Homens,,,,,75.3
2003,Bélgica,,Mulheres,,,,,81.1
2003,Bélgica,,Total,,,,,78.3
2003,Bulgária,,Homens,,,,,68.9
2003,Bulgária,,Mulheres,,,,,75.9
2003,Bulgária,,Total,,,,,72.3
2003,Chéquia,,Homens,,,,,72.0
2003,Chéquia,,Mulheres,,,,,78.6
2003,Chéquia,,Total,,,,,75.3
2003,Chipre,,Homens,,,,,76.8
2003,Chipre,,Mulheres,,,,,81.2
2003,Chipre,,Total,,,,,79.0
2003,Croácia,,Homens,,,,,71.0
2003,Croácia,,Mulheres,,,,,78.1
2003,Croácia,,Total,,,,,74.6
2003,Dinamarca,,Homens,,,,,75.0
2003,Dinamarca,,Mulheres,,,,,79.8
2003,Dinamarca,,Total,,,,,77.4
2003,Eslováquia,,Homens,,,,,69.8
2003,Eslováquia,,Mulheres,,,,,77.7
2003,Eslováquia,,Total,,,,,73.8
2003,Eslovénia,,Homens,,,,,72.5
2003,Eslovénia,,Mulheres,,,,,80.3
2003,Eslovénia,,Total,,,,,76.4
2003,Espanha,,Homens,,,,,76.4
2003,Espanha,,Mulheres,,,,,83.0
2003,Espanha,,Total,,,,,79.7
2003,Estónia,,Homens,,,,,66.4
2003,Estónia,,Mulheres,,,,,77.2
2003,Estónia,,Total,,,,,71.9
2003,Finlândia,,Homens,,,,,75.1
2003,Finlândia,,Mulheres,,,,,81.9
2003,Finlândia,,Total,,,,,78.6
2003,França,,Homens,,,,,75.7
2003,França,,Mulheres,,,,,82.7
2003,França,,Total,,,,,79.3
2003,Grécia,,Homens,,,,,76.6
2003,Grécia,,Mulheres,,,,,82.0
2003,Grécia,,Total,,,,,79.3
2003,Hungria,,Homens,,,,,68.4
2003,Hungria,,Mulheres,,,,,76.7
2003,Hungria,,Total,,,,,72.6
2003,Irlanda,,Homens,,,,,75.7
2003,Irlanda,,Mulheres,,,,,80.7
2003,Irlanda,,Total,,,,,78.2
2003,Itália,,Homens,,,,,77.3
2003,Itália,,Mulheres,,,,,82.8
2003,Itália,,Total,,,,,80.1
2003,Letónia,,Homens,,,,,65.3
2003,Letónia,,Mulheres,,,,,75.7
2003,Letónia,,Total,,,,,70.6
2003,Lituânia,,Homens,,,,,66.4
2003,Lituânia,,Mulheres,,,,,77.7
2003,Lituânia,,Total,,,,,72.0
2003,Luxemburgo,,Homens,,,,,74.8
2003,Luxemburgo,,Mulheres,,,,,80.8
2003,Luxemburgo,,Total,,,,,77.9
2003,Malta,,Homens,,,,,76.4
2003,Malta,,Mulheres,,,,,80.8
2003,Malta,,Total,,,,,78.7
2003,Países Baixos,,Homens,,,,,76.3
2003,Países Baixos,,Mulheres,,,,,81.0
2003,Países Baixos,,Total,,,,,78.7
2003,Polónia,,Homens,,,,,70.5
2003,Polónia,,Mulheres,,,,,78.8
2003,Polónia,,Total,,,,,74.7
2003,Portugal,,Homens,,,,,74.2
2003,Portugal,,Mulheres,,,,,80.8
2003,Portugal,,Total,,,,,77.5
2003,Roménia,,Homens,,,,,67.4
2003,Roménia,,Mulheres,,,,,74.8
2003,Roménia,,Total,,,,,71.0
2003,Suécia,,Homens,,,,,78.0
2003,Suécia,,Mulheres,,,,,82.5
2003,Suécia,,Total,,,,,80.3
2004,,Portugal,Homens,,,,,74.1
2004,,Portugal,Mulheres,,,,,80.6
2004,,Portugal,Total,,,,,77.4
2004,Alemanha,,Homens,,,,,76.5
2004,Alemanha,,Mulheres,,,,,81.9
2004,Alemanha,,Total,,,,,79.3
2004,Áustria,,Homens,,,,,76.4
2004,Áustria,,Mulheres,,,,,82.1
2004,Áustria,,Total,,,,,79.3
2004,Bélgica,,Homens,,,,,76.0
2004,Bélgica,,Mulheres,,,,,81.9
2004,Bélgica,,Total,,,,,79.0
2004,Bulgária,,Homens,,,,,69.0
2004,Bulgária,,Mulheres,,,,,76.2
2004,Bulgária,,Total,,,,,72.5
2004,Chéquia,,Homens,,,,,72.5
2004,Chéquia,,Mulheres,,,,,79.1
2004,Chéquia,,Total,,,,,75.9
2004,Chipre,,Homens,,,,,76.5
2004,Chipre,,Mulheres,,,,,81.8
2004,Chipre,,Total,,,,,79.1
2004,Croácia,,Homens,,,,,71.8
2004,Croácia,,Mulheres,,,,,78.8
2004,Croácia,,Total,,,,,75.4
2004,Dinamarca,,Homens,,,,,75.4
2004,Dinamarca,,Mulheres,,,,,80.2
2004,Dinamarca,,Total,,,,,77.8
2004,Eslováquia,,Homens,,,,,70.3
2004,Eslováquia,,Mulheres,,,,,78.0
2004,Eslováquia,,Total,,,,,74.2
2004,Eslovénia,,Homens,,,,,73.5
2004,Eslovénia,,Mulheres,,,,,80.8
2004,Eslovénia,,Total,,,,,77.2
2004,Espanha,,Homens,,,,,77.0
2004,Espanha,,Mulheres,,,,,83.7
2004,Espanha,,Total,,,,,80.4
2004,Estónia,,Homens,,,,,66.7
2004,Estónia,,Mulheres,,,,,78.0
2004,Estónia,,Total,,,,,72.4
2004,Finlândia,,Homens,,,,,75.4
2004,Finlândia,,Mulheres,,,,,82.5
2004,Finlândia,,Total,,,,,79.0
2004,França,,Homens,,,,,76.7
2004,França,,Mulheres,,,,,83.8
2004,França,,Total,,,,,80.3
2004,Grécia,,Homens,,,,,76.6
2004,Grécia,,Mulheres,,,,,82.2
2004,Grécia,,Total,,,,,79.4
2004,Hungria,,Homens,,,,,68.7
2004,Hungria,,Mulheres,,,,,77.2
2004,Hungria,,Total,,,,,73.0
2004,Irlanda,,Homens,,,,,76.1
2004,Irlanda,,Mulheres,,,,,81.1
2004,Irlanda,,Total,,,,,78.6
2004,Itália,,Homens,,,,,78.0
2004,Itália,,Mulheres,,,,,83.7
2004,Itália,,Total,,,,,80.9
2004,Letónia,,Homens,,,,,65.6
2004,Letónia,,Mulheres,,,,,76.0
2004,Letónia,,Total,,,,,70.9
2004,Lituânia,,Homens,,,,,66.2
2004,Lituânia,,Mulheres,,,,,77.7
2004,Lituânia,,Total,,,,,72.0
2004,Luxemburgo,,Homens,,,,,76.0
2004,Luxemburgo,,Mulheres,,,,,82.4
2004,Luxemburgo,,Total,,,,,79.2
2004,Malta,,Homens,,,,,77.4
2004,Malta,,Mulheres,,,,,81.2
2004,Malta,,Total,,,,,79.4
2004,Países Baixos,,Homens,,,,,76.9
2004,Países Baixos,,Mulheres,,,,,81.5
2004,Países Baixos,,Total,,,,,79.3
2004,Polónia,,Homens,,,,,70.6
2004,Polónia,,Mulheres,,,,,79.2
2004,Polónia,,Total,,,,,74.9
2004,Portugal,,Homens,,,,,75.0
2004,Portugal,,Mulheres,,,,,81.8
2004,Portugal,,Total,,,,,78.4
2004,Roménia,,Homens,,,,,67.8
2004,Roménia,,Mulheres,,,,,75.1
2004,Roménia,,Total,,,,,71.4
2004,Suécia,,Homens,,,,,78.4
2004,Suécia,,Mulheres,,,,,82.8
2004,Suécia,,Total,,,,,80.7
2005,,Portugal,Homens,,,,,74.4
2005,,Portugal,Mulheres,,,,,80.9
2005,,Portugal,Total,,,,,77.7
2005,Alemanha,,Homens,,,,,76.7
2005,Alemanha,,Mulheres,,,,,82.0
2005,Alemanha,,Total,,,,,79.4
2005,Áustria,,Homens,,,,,76.6
2005,Áustria,,Mulheres,,,,,82.2
2005,Áustria,,Total,,,,,79.5
2005,Bélgica,,Homens,,,,,76.2
2005,Bélgica,,Mulheres,,,,,81.9
2005,Bélgica,,Total,,,,,79.1
2005,Bulgária,,Homens,,,,,69.0
2005,Bulgária,,Mulheres,,,,,76.2
2005,Bulgária,,Total,,,,,72.5
2005,Chéquia,,Homens,,,,,72.9
2005,Chéquia,,Mulheres,,,,,79.2
2005,Chéquia,,Total,,,,,76.1
2005,Chipre,,Homens,,,,,76.5
2005,Chipre,,Mulheres,,,,,80.8
2005,Chipre,,Total,,,,,78.7
2005,Croácia,,Homens,,,,,71.7
2005,Croácia,,Mulheres,,,,,78.8
2005,Croácia,,Total,,,,,75.3
2005,Dinamarca,,Homens,,,,,76.0
2005,Dinamarca,,Mulheres,,,,,80.5
2005,Dinamarca,,Total,,,,,78.3
2005,Eslováquia,,Homens,,,,,70.2
2005,Eslováquia,,Mulheres,,,,,78.1
2005,Eslováquia,,Total,,,,,74.1
2005,Eslovénia,,Homens,,,,,73.9
2005,Eslovénia,,Mulheres,,,,,80.9
2005,Eslovénia,,Total,,,,,77.5
2005,Espanha,,Homens,,,,,77.0
2005,Espanha,,Mulheres,,,,,83.6
2005,Espanha,,Total,,,,,80.3
2005,Estónia,,Homens,,,,,67.6
2005,Estónia,,Mulheres,,,,,78.2
2005,Estónia,,Total,,,,,73.0
2005,Finlândia,,Homens,,,,,75.6
2005,Finlândia,,Mulheres,,,,,82.5
2005,Finlândia,,Total,,,,,79.1
2005,França,,Homens,,,,,76.7
2005,França,,Mulheres,,,,,83.8
2005,França,,Total,,,,,80.3
2005,Grécia,,Homens,,,,,76.8
2005,Grécia,,Mulheres,,,,,82.5
2005,Grécia,,Total,,,,,79.6
2005,Hungria,,Homens,,,,,68.7
2005,Hungria,,Mulheres,,,,,77.2
2005,Hungria,,Total,,,,,73.0
2005,Irlanda,,Homens,,,,,76.7
2005,Irlanda,,Mulheres,,,,,81.3
2005,Irlanda,,Total,,,,,79.0
2005,Itália,,Homens,,,,,78.1
2005,Itália,,Mulheres,,,,,83.6
2005,Itália,,Total,,,,,80.9
2005,Letónia,,Homens,,,,,64.9
2005,Letónia,,Mulheres,,,,,76.3
2005,Letónia,,Total,,,,,70.6
2005,Lituânia,,Homens,,,,,65.2
2005,Lituânia,,Mulheres,,,,,77.4
2005,Lituânia,,Total,,,,,71.2
2005,Luxemburgo,,Homens,,,,,76.7
2005,Luxemburgo,,Mulheres,,,,,82.3
2005,Luxemburgo,,Total,,,,,79.6
2005,Malta,,Homens,,,,,77.3
2005,Malta,,Mulheres,,,,,81.4
2005,Malta,,Total,,,,,79.4
2005,Países Baixos,,Homens,,,,,77.2
2005,Países Baixos,,Mulheres,,,,,81.7
2005,Países Baixos,,Total,,,,,79.6
2005,Polónia,,Homens,,,,,70.8
2005,Polónia,,Mulheres,,,,,79.3
2005,Polónia,,Total,,,,,75.0
2005,Portugal,,Homens,,,,,74.9
2005,Portugal,,Mulheres,,,,,81.5
2005,Portugal,,Total,,,,,78.2
2005,Roménia,,Homens,,,,,68.4
2005,Roménia,,Mulheres,,,,,75.4
2005,Roménia,,Total,,,,,71.9
2005,Suécia,,Homens,,,,,78.5
2005,Suécia,,Mulheres,,,,,82.9
2005,Suécia,,Total,,,,,80.7
2006,,Portugal,Homens,,,,,74.8
2006,,Portugal,Mulheres,,,,,81.3
2006,,Portugal,Total,,,,,78.2
2006,Alemanha,,Homens,,,,,77.2
2006,Alemanha,,Mulheres,,,,,82.4
2006,Alemanha,,Total,,,,,79.9
2006,Áustria,,Homens,,,,,77.1
2006,Áustria,,Mulheres,,,,,82.8
2006,Áustria,,Total,,,,,80.1
2006,Bélgica,,Homens,,,,,76.6
2006,Bélgica,,Mulheres,,,,,82.3
2006,Bélgica,,Total,,,,,79.5
2006,Bulgária,,Homens,,,,,69.2
2006,Bulgária,,Mulheres,,,,,76.3
2006,Bulgária,,Total,,,,,72.7
2006,Chéquia,,Homens,,,,,73.5
2006,Chéquia,,Mulheres,,,,,79.9
2006,Chéquia,,Total,,,,,76.7
2006,Chipre,,Homens,,,,,78.1
2006,Chipre,,Mulheres,,,,,82.0
2006,Chipre,,Total,,,,,80.1
2006,Croácia,,Homens,,,,,72.4
2006,Croácia,,Mulheres,,,,,79.3
2006,Croácia,,Total,,,,,75.9
2006,Dinamarca,,Homens,,,,,76.1
2006,Dinamarca,,Mulheres,,,,,80.7
2006,Dinamarca,,Total,,,,,78.4
2006,Eslováquia,,Homens,,,,,70.4
2006,Eslováquia,,Mulheres,,,,,78.4
2006,Eslováquia,,Total,,,,,74.5
2006,Eslovénia,,Homens,,,,,74.5
2006,Eslovénia,,Mulheres,,,,,82.0
2006,Eslovénia,,Total,,,,,78.3
2006,Espanha,,Homens,,,,,77.8
2006,Espanha,,Mulheres,,,,,84.4
2006,Espanha,,Total,,,,,81.1
2006,Estónia,,Homens,,,,,67.6
2006,Estónia,,Mulheres,,,,,78.6
2006,Estónia,,Total,,,,,73.2
2006,Finlândia,,Homens,,,,,75.9
2006,Finlândia,,Mulheres,,,,,83.1
2006,Finlândia,,Total,,,,,79.5
2006,França,,Homens,,,,,77.3
2006,França,,Mulheres,,,,,84.5
2006,França,,Total,,,,,80.9
2006,Grécia,,Homens,,,,,77.1
2006,Grécia,,Mulheres,,,,,82.7
2006,Grécia,,Total,,,,,79.9
2006,Hungria,,Homens,,,,,69.2
2006,Hungria,,Mulheres,,,,,77.8
2006,Hungria,,Total,,,,,73.5
2006,Irlanda,,Homens,,,,,76.9
2006,Irlanda,,Mulheres,,,,,81.7
2006,Irlanda,,Total,,,,,79.3
2006,Itália,,Homens,,,,,78.6
2006,Itália,,Mulheres,,,,,84.1
2006,Itália,,Total,,,,,81.4
2006,Letónia,,Homens,,,,,65.0
2006,Letónia,,Mulheres,,,,,76.1
2006,Letónia,,Total,,,,,70.6
2006,Lituânia,,Homens,,,,,65.0
2006,Lituânia,,Mulheres,,,,,77.1
2006,Lituânia,,Total,,,,,71.0
2006,Luxemburgo,,Homens,,,,,76.8
2006,Luxemburgo,,Mulheres,,,,,81.9
2006,Luxemburgo,,Total,,,,,79.4
2006,Malta,,Homens,,,,,77.0
2006,Malta,,Mulheres,,,,,82.0
2006,Malta,,Total,,,,,79.5
2006,Países Baixos,,Homens,,,,,77.7
2006,Países Baixos,,Mulheres,,,,,82.0
2006,Países Baixos,,Total,,,,,80.0
2006,Polónia,,Homens,,,,,70.9
2006,Polónia,,Mulheres,,,,,79.7
2006,Polónia,,Total,,,,,75.3
2006,Portugal,,Homens,,,,,75.5
2006,Portugal,,Mulheres,,,,,82.5
2006,Portugal,,Total,,,,,79.0
2006,Roménia,,Homens,,,,,69.0
2006,Roménia,,Mulheres,,,,,76.1
2006,Roménia,,Total,,,,,72.5
2006,Suécia,,Homens,,,,,78.8
2006,Suécia,,Mulheres,,,,,83.1
2006,Suécia,,Total,,,,,81.0
2007,,Portugal,Homens,,,,,75.2
2007,,Portugal,Mulheres,,,,,81.6
2007,,Portugal,Total,,,,,78.5
2007,Alemanha,,Homens,,,,,77.4
2007,Alemanha,,Mulheres,,,,,82.7
2007,Alemanha,,Total,,,,,80.1
2007,Áustria,,Homens,,,,,77.4
2007,Áustria,,Mulheres,,,,,83.1
2007,Áustria,,Total,,,,,80.3
2007,Bélgica,,Homens,,,,,77.1
2007,Bélgica,,Mulheres,,,,,82.6
2007,Bélgica,,Total,,,,,79.9
2007,Bulgária,,Homens,,,,,69.5
2007,Bulgária,,Mulheres,,,,,76.6
2007,Bulgária,,Total,,,,,73.0
2007,Chéquia,,Homens,,,,,73.8
2007,Chéquia,,Mulheres,,,,,80.2
2007,Chéquia,,Total,,,,,77.0
2007,Chipre,,Homens,,,,,77.6
2007,Chipre,,Mulheres,,,,,82.1
2007,Chipre,,Total,,,,,79.8
2007,Croácia,,Homens,,,,,72.2
2007,Croácia,,Mulheres,,,,,79.2
2007,Croácia,,Total,,,,,75.8
2007,Dinamarca,,Homens,,,,,76.2
2007,Dinamarca,,Mulheres,,,,,80.6
2007,Dinamarca,,Total,,,,,78.4
2007,Eslováquia,,Homens,,,,,70.6
2007,Eslováquia,,Mulheres,,,,,78.4
2007,Eslováquia,,Total,,,,,74.6
2007,Eslovénia,,Homens,,,,,74.6
2007,Eslovénia,,Mulheres,,,,,82.0
2007,Eslovénia,,Total,,,,,78.4
2007,Espanha,,Homens,,,,,77.9
2007,Espanha,,Mulheres,,,,,84.4
2007,Espanha,,Total,,,,,81.1
2007,Estónia,,Homens,,,,,67.5
2007,Estónia,,Mulheres,,,,,78.9
2007,Estónia,,Total,,,,,73.2
2007,Finlândia,,Homens,,,,,76.0
2007,Finlândia,,Mulheres,,,,,83.1
2007,Finlândia,,Total,,,,,79.6
2007,França,,Homens,,,,,77.6
2007,França,,Mulheres,,,,,84.8
2007,França,,Total,,,,,81.3
2007,Grécia,,Homens,,,,,76.9
2007,Grécia,,Mulheres,,,,,82.5
2007,Grécia,,Total,,,,,79.7
2007,Hungria,,Homens,,,,,69.4
2007,Hungria,,Mulheres,,,,,77.8
2007,Hungria,,Total,,,,,73.6
2007,Irlanda,,Homens,,,,,77.3
